date,prectot,qv2m,rh2m,ps,t2m_range,ts,t2mdew,t2mwet,t2m_max,t2m_min,t2m,ws50m_range,ws10m_range,ws50m_min,ws10m_min,ws50m_max,ws10m_max,ws50m,ws10m
2017-11-28,0.66,5.08,80.94,99.6,11.54,5.79,3.74,3.74,12.2,0.66,7.0,8.27,5.23,6.7,4.78,14.98,10.0,10.77,7.37
2017-11-29,0.19,3.84,77.73,100.24,7.65,3.5,-0.39,-0.35,7.84,0.19,3.64,8.65,7.03,4.0,3.06,12.64,10.1,8.02,5.98
2017-11-30,1.65,4.43,90.57,99.6,6.08,3.16,2.0,1.86,6.64,0.55,3.42,3.97,3.12,7.08,4.74,11.04,7.87,8.34,5.87
2017-12-01,1.21,3.97,80.58,100.26,5.16,3.45,0.57,0.59,6.45,1.29,3.6,5.89,3.99,2.67,2.05,8.56,6.03,4.75,3.39
2017-12-02,0.44,4.21,86.83,100.23,4.14,2.95,1.37,1.38,5.87,1.74,3.39,2.89,1.49,1.57,1.38,4.46,2.87,3.15,2.28
2017-12-03,0.03,4.59,90.48,100.17,5.07,3.24,2.57,2.58,7.18,2.11,4.0,2.88,2.0,1.31,1.06,4.18,3.06,3.11,2.28
2017-12-04,0.72,4.88,89.96,100.08,5.51,4.33,3.44,3.44,7.75,2.24,4.94,11.28,7.65,1.49,1.23,12.77,8.88,7.5,5.47
2017-12-05,4.66,4.89,79.53,98.76,8.72,5.78,2.73,2.75,9.53,0.82,6.57,4.49,4.58,12.28,8.69,16.77,13.26,14.61,11.07
2017-12-06,0.41,2.62,65.36,99.05,3.65,1.83,-5.08,-4.99,2.44,-1.21,0.59,3.88,3.69,11.43,8.91,15.31,12.59,13.47,10.67
2017-12-07,0.24,2.69,74.3,99.29,1.73,1.15,-4.69,-4.63,0.2,-1.53,-0.81,2.21,2.22,8.8,6.69,11.01,8.91,10.08,8.15
2017-12-08,0.21,2.6,73.06,99.26,3.3,0.88,-5.16,-5.09,0.62,-2.68,-1.06,7.46,6.76,7.57,5.65,15.03,12.41,11.27,9.13
2017-12-09,0.14,2.92,77.57,98.95,2.6,1.05,-3.68,-3.64,0.96,-1.63,-0.33,3.07,2.4,3.94,2.82,7.01,5.22,5.49,4.14
2017-12-10,0.29,2.74,80.91,99.01,1.5,0.34,-4.51,-4.47,-0.81,-2.31,-1.76,5.64,5.49,6.8,4.85,12.44,10.34,9.78,7.83
2017-12-11,0.93,2.17,75.63,99.36,4.78,-0.57,-7.64,-7.51,-1.53,-6.3,-3.94,6.1,5.16,1.91,1.67,8.01,6.84,4.61,3.74
2017-12-12,2.78,2.51,83.1,98.17,5.36,-0.5,-5.95,-5.89,-1.4,-6.76,-3.42,11.59,9.71,0.94,0.8,12.53,10.51,8.07,6.76
2017-12-13,0.61,1.65,74.69,98.42,2.45,-2.94,-10.73,-10.56,-6.04,-8.49,-7.45,10.34,8.39,1.83,1.76,12.17,10.15,7.86,6.71
2017-12-14,0.47,1.72,77.58,99.14,4.79,-3.26,-10.26,-10.12,-5.22,-10.01,-7.33,3.18,2.53,5.5,4.95,8.68,7.48,7.64,6.33
2017-12-15,0.83,2.28,82.51,99.13,3.87,-1.77,-6.8,-6.75,-2.73,-6.6,-4.43,6.73,5.63,6.58,5.07,13.31,10.71,8.59,6.95
2017-12-16,0.89,2.08,79.11,99.67,4.84,-2.35,-7.94,-7.85,-3.61,-8.45,-5.01,8.65,7.33,4.56,3.29,13.21,10.62,7.48,5.99
2017-12-17,2.58,1.78,80.16,100.42,7.57,-3.92,-10.05,-9.9,-2.85,-10.42,-7.16,3.14,1.67,3.68,3.42,6.82,5.08,5.03,4.11
2017-12-18,1.81,4.09,98.14,99.25,5.09,1.01,0.68,0.68,2.75,-2.34,1.12,6.04,4.77,2.66,1.95,8.7,6.72,6.82,4.91
2017-12-19,3.17,4.35,90.07,98.67,2.69,2.61,1.6,1.6,4.46,1.76,3.11,6.22,5.98,8.8,6.04,15.01,12.02,12.4,9.41
2017-12-20,0.35,2.65,74.16,99.59,5.59,0.45,-4.99,-4.91,1.55,-4.05,-0.93,6.89,5.53,4.6,3.38,11.48,8.9,8.79,6.92
2017-12-21,0.97,2.23,77.54,100.35,2.88,-0.94,-7.01,-6.93,-2.83,-5.7,-3.76,5.75,4.3,1.31,1.47,7.05,5.77,3.68,3.13
2017-12-22,1.97,2.72,91.76,99.89,1.73,-1.22,-4.79,-4.77,-2.66,-4.39,-3.4,7.87,6.64,3.65,3.26,11.52,9.9,8.38,7.22
2017-12-23,2.93,2.85,90.48,99.4,3.25,-0.99,-4.12,-4.1,-0.87,-4.12,-2.67,5.95,3.57,2.72,2.56,8.68,6.13,5.35,4.21
2017-12-24,2.59,2.54,79.93,99.92,2.33,-0.83,-5.42,-5.36,-1.54,-3.87,-2.48,9.22,7.69,1.69,1.46,10.91,9.15,6.36,4.97
2017-12-25,1.75,2.21,82.16,99.11,6.55,-2.09,-7.32,-7.25,-2.58,-9.13,-4.79,13.5,11.1,2.38,2.06,15.88,13.16,12.84,10.55
2017-12-26,0.17,1.36,79.24,100.69,2.11,-5.67,-12.64,-12.47,-9.44,-11.55,-10.44,3.94,3.39,10.66,8.62,14.6,12.01,12.69,10.48
2017-12-27,0.47,1.36,85.1,101.26,3.93,-6.31,-12.68,-12.56,-9.66,-13.59,-11.24,3.98,2.79,6.75,5.91,10.74,8.7,8.88,7.33
2017-12-28,1.55,1.16,83.15,101.59,3.63,-7.45,-14.33,-14.18,-10.74,-14.37,-12.89,6.11,4.75,1.89,1.68,8.0,6.43,5.24,4.31
2017-12-29,3.04,1.33,80.33,100.51,4.35,-6.76,-13.0,-12.84,-8.75,-13.1,-10.88,3.99,2.95,1.56,1.42,5.55,4.37,2.79,2.35
2017-12-30,0.98,1.55,81.7,99.63,6.78,-5.86,-11.82,-11.22,-6.69,-13.47,-9.26,4.27,3.49,5.85,4.54,10.12,8.03,8.01,6.32
2017-12-31,0.14,1.11,85.98,100.85,2.34,-9.27,-15.8,-14.89,-12.63,-14.97,-13.95,2.12,1.43,6.06,4.67,8.17,6.1,6.86,5.35
2018-01-01,0.38,1.39,84.86,100.77,6.63,-7.24,-12.42,-12.32,-7.89,-14.53,-10.94,7.59,6.27,4.28,3.4,11.87,9.68,9.06,7.22
2018-01-02,0.28,1.77,85.51,100.39,2.83,-4.71,-10.09,-9.55,-6.71,-9.54,-8.07,8.02,7.32,7.98,6.02,16.0,13.35,13.02,10.7
2018-01-03,0.44,1.72,82.81,99.68,4.84,-5.22,-10.53,-10.13,-6.03,-10.88,-8.12,5.12,4.75,7.12,5.37,12.24,10.12,10.73,8.69
2018-01-04,0.11,1.49,85.11,99.27,6.82,-6.56,-12.4,-11.81,-8.0,-14.82,-10.37,6.86,6.2,6.19,4.7,13.05,10.9,10.66,8.79
2018-01-05,1.88,1.03,91.2,99.76,2.13,-9.97,-16.8,-15.8,-14.51,-16.64,-15.67,0.76,1.34,12.05,9.58,12.81,10.92,12.42,10.32
2018-01-06,0.3,0.98,90.71,100.89,2.08,-10.98,-17.24,-16.2,-14.74,-16.82,-16.05,7.69,6.45,4.69,3.68,12.38,10.14,9.74,8.0
2018-01-07,1.65,1.56,88.86,100.52,14.04,-7.96,-11.68,-11.66,-3.18,-17.22,-10.17,8.8,7.01,4.65,3.65,13.45,10.67,10.58,8.41
2018-01-08,4.97,3.41,90.21,99.13,4.15,-0.29,-1.66,-1.64,1.47,-2.67,-0.22,2.69,2.42,9.88,7.57,12.56,9.99,11.29,8.75
2018-01-09,1.21,2.57,81.25,100.29,4.67,-3.62,-5.27,-5.18,-0.86,-5.53,-2.5,8.62,6.04,1.35,1.08,9.98,7.13,6.24,4.51
2018-01-10,1.5,3.19,93.19,100.19,11.04,-2.41,-2.43,-3.0,3.93,-7.11,-1.45,9.5,6.05,3.88,2.98,13.38,9.03,8.18,5.75
2018-01-11,7.0,5.62,95.32,99.39,3.44,3.82,5.32,5.3,7.43,3.99,6.04,4.18,4.19,10.55,6.0,14.73,10.19,12.83,8.16
2018-01-12,8.8,4.1,99.76,98.96,16.62,1.2,0.84,-0.81,8.49,-8.13,0.88,6.41,7.56,8.09,4.86,14.5,12.42,12.55,9.68
2018-01-13,2.21,1.14,72.96,100.6,4.54,-7.21,-15.42,-14.34,-8.57,-13.11,-11.56,7.89,7.09,5.57,4.42,13.46,11.51,10.36,8.83
2018-01-14,0.15,1.37,75.15,101.73,6.41,-6.94,-13.1,-12.23,-6.47,-12.87,-9.53,5.79,4.07,2.16,1.72,7.94,5.79,4.37,3.39
2018-01-15,0.7,1.78,80.54,101.21,2.44,-4.61,-9.88,-9.4,-6.1,-8.54,-7.1,7.05,6.24,3.84,3.01,10.89,9.26,8.78,7.23
2018-01-16,0.67,2.11,84.68,100.79,3.9,-3.91,-7.76,-7.5,-3.35,-7.25,-5.58,4.49,3.97,0.71,0.58,5.2,4.55,3.43,2.85
2018-01-17,1.84,1.91,83.39,100.56,4.32,-4.38,-9.11,-8.7,-4.65,-8.97,-6.75,9.16,7.13,4.43,3.71,13.59,10.84,8.54,7.01
2018-01-18,0.7,2.2,86.16,99.6,3.54,-3.43,-7.37,-7.11,-3.77,-7.31,-5.4,4.93,3.78,8.36,6.66,13.3,10.45,10.32,8.37
2018-01-19,0.63,2.86,86.56,99.08,5.79,-1.69,-4.05,-4.03,0.53,-5.26,-2.09,5.56,4.76,9.72,7.17,15.28,11.93,11.08,8.66
2018-01-20,1.14,3.72,88.15,99.05,4.69,0.71,-0.5,-0.48,3.97,-0.72,1.27,9.44,7.64,6.15,4.59,15.6,12.23,10.57,7.95
2018-01-21,1.46,3.82,96.2,99.84,3.83,0.85,-0.0,-0.03,2.55,-1.28,0.55,3.19,2.67,2.49,1.84,5.68,4.5,3.61,2.72
2018-01-22,6.16,4.21,96.55,99.41,2.35,1.33,1.27,1.2,3.28,0.93,1.78,7.47,7.29,3.3,1.97,10.77,9.26,7.59,5.77
2018-01-23,5.15,4.15,93.74,98.17,9.22,1.43,0.88,0.44,4.16,-5.07,1.8,7.69,8.05,5.88,3.31,13.57,11.36,10.82,8.07
2018-01-24,0.83,1.6,71.7,100.1,4.22,-4.21,-11.35,-10.7,-5.3,-9.52,-7.13,7.86,6.68,5.25,4.38,13.11,11.06,8.1,6.76
2018-01-25,1.06,1.56,71.43,101.13,7.6,-5.17,-11.56,-11.04,-3.87,-11.47,-7.3,4.67,3.48,0.76,0.7,5.43,4.18,3.57,2.84
2018-01-26,0.6,3.09,87.24,100.92,7.24,-1.4,-2.75,-2.91,2.27,-4.96,-0.87,6.96,4.24,4.11,3.07,11.07,7.31,7.62,5.34
2018-01-27,1.39,4.31,88.17,99.86,5.56,2.02,1.63,1.63,5.47,-0.09,3.43,6.6,5.23,8.38,5.88,14.98,11.11,12.47,8.91
2018-01-28,2.09,3.2,85.38,100.52,6.66,-0.1,-2.34,-2.33,3.32,-3.34,-0.16,3.35,1.65,4.6,3.87,7.96,5.52,6.29,4.56
2018-01-29,4.01,2.29,80.91,100.48,3.87,-2.54,-6.76,-6.63,-2.53,-6.4,-3.96,3.79,4.12,5.36,3.78,9.15,7.9,7.13,6.0
2018-01-30,1.24,1.47,77.81,100.45,5.85,-6.11,-12.33,-11.67,-6.8,-12.65,-9.18,6.66,6.31,4.16,3.15,10.82,9.46,8.72,7.32
2018-01-31,1.16,2.38,88.1,99.4,12.99,-3.96,-6.4,-6.8,0.61,-12.37,-4.71,9.89,7.64,2.47,1.92,12.37,9.56,9.25,7.06
2018-02-01,1.42,2.93,88.43,98.89,11.28,-1.45,-3.73,-4.12,3.63,-7.64,-2.05,6.65,6.96,7.08,4.73,13.73,11.69,9.99,7.78
2018-02-02,1.07,1.26,76.3,100.37,4.55,-7.36,-14.24,-13.33,-8.17,-12.72,-10.89,4.84,4.11,6.83,5.05,11.66,9.16,9.62,7.92
2018-02-03,1.53,1.91,82.01,100.05,7.73,-4.77,-9.15,-8.89,-2.32,-10.05,-6.58,3.34,3.28,8.44,6.27,11.78,9.55,10.38,8.29
2018-02-04,4.97,3.1,93.08,98.91,8.75,-1.51,-3.0,-3.21,0.41,-8.34,-2.0,10.02,8.75,3.34,2.52,13.37,11.27,8.81,6.96
2018-02-05,0.47,1.5,77.9,99.94,7.18,-6.63,-12.18,-11.53,-6.62,-13.8,-9.04,7.22,6.59,6.42,4.83,13.63,11.42,9.83,7.87
2018-02-06,0.92,1.7,77.26,100.64,3.75,-5.91,-10.54,-9.93,-4.9,-8.65,-7.24,8.25,6.68,0.56,0.45,8.81,7.13,6.15,4.89
2018-02-07,3.35,1.87,84.47,100.33,5.16,-5.75,-9.42,-9.11,-4.51,-9.67,-7.23,8.58,7.33,1.04,0.78,9.62,8.11,5.74,4.38
2018-02-08,0.52,1.62,81.04,100.66,4.04,-6.86,-11.14,-10.55,-6.4,-10.43,-8.46,6.23,5.51,3.95,3.07,10.18,8.58,7.87,6.05
2018-02-09,2.09,1.97,85.88,100.62,3.82,-5.1,-8.69,-8.42,-5.1,-8.92,-6.7,5.78,4.17,3.2,2.35,8.98,6.52,5.47,4.12
2018-02-10,3.34,2.27,89.82,100.14,4.33,-4.2,-6.96,-6.81,-3.62,-7.95,-5.52,3.29,2.53,3.33,2.58,6.62,5.11,4.84,3.79
2018-02-11,2.81,2.59,92.11,99.37,4.11,-3.36,-5.3,-5.35,-1.57,-5.68,-4.18,8.08,7.36,2.3,1.63,10.37,8.99,7.66,6.14
2018-02-12,0.2,1.76,80.3,101.29,6.04,-6.51,-10.02,-9.62,-4.61,-10.65,-7.2,5.26,3.57,4.52,3.44,9.78,7.0,7.81,5.72
2018-02-13,0.08,1.74,80.26,101.78,6.56,-7.53,-10.08,-9.77,-4.47,-11.03,-7.26,6.57,4.39,0.4,0.29,6.97,4.68,3.98,3.02
2018-02-14,1.36,3.34,94.81,99.88,7.4,-1.54,-1.85,-2.01,2.33,-5.07,-1.1,4.26,4.2,6.0,4.35,10.26,8.56,8.58,6.17
2018-02-15,0.63,4.36,97.83,98.63,4.65,1.2,1.66,1.63,3.84,-0.81,1.98,6.34,5.19,5.94,3.97,12.28,9.16,8.63,5.94
2018-02-16,0.93,2.63,83.92,99.41,9.56,-2.09,-5.08,-5.46,1.21,-8.35,-2.73,8.92,8.84,4.28,2.58,13.2,11.43,8.75,6.92
2018-02-17,0.74,2.21,79.3,100.08,6.79,-3.8,-7.23,-7.05,-1.55,-8.34,-4.18,3.23,3.33,5.43,3.88,8.66,7.21,6.98,5.21
2018-02-18,1.62,2.82,82.17,100.37,6.44,-1.16,-4.05,-3.94,2.03,-4.41,-1.39,4.38,2.83,4.78,3.74,9.16,6.57,7.19,5.27
2018-02-19,6.95,4.2,95.26,99.83,5.88,0.8,1.3,1.15,4.57,-1.31,2.0,3.19,2.57,5.12,3.06,8.31,5.64,6.81,4.23
2018-02-20,11.63,6.86,100.0,99.7,7.42,5.1,7.87,8.09,11.08,3.67,7.87,8.81,6.21,6.13,3.42,14.93,9.63,11.08,6.7
2018-02-21,4.17,4.19,89.15,100.68,12.01,2.16,1.36,0.48,10.09,-1.92,3.0,8.26,5.21,5.77,3.91,14.04,9.12,9.43,6.83
2018-02-22,0.36,2.69,77.61,101.76,3.36,-0.55,-4.48,-4.33,1.13,-2.22,-1.07,3.2,1.92,4.32,3.47,7.52,5.38,5.45,4.27
2018-02-23,2.98,4.12,93.22,100.39,6.57,1.34,1.09,0.88,5.23,-1.34,2.1,4.49,3.79,6.26,4.43,10.76,8.22,8.89,6.31
2018-02-24,0.08,3.35,82.45,100.26,3.21,0.58,-1.74,-1.69,2.73,-0.49,0.91,8.34,6.27,1.87,1.68,10.21,7.94,5.68,4.06
2018-02-25,4.82,4.1,82.01,98.92,8.39,2.54,0.85,0.73,7.76,-0.64,3.64,6.97,6.24,8.79,5.97,15.76,12.2,12.77,9.67
2018-02-26,0.09,3.28,79.89,100.17,6.22,0.84,-2.04,-1.99,5.08,-1.13,1.04,3.64,3.04,6.06,3.92,9.7,6.97,7.89,5.68
2018-02-27,0.07,3.79,76.86,100.24,9.71,2.56,-0.05,-0.11,9.03,-0.68,3.61,5.74,4.4,6.55,4.35,12.29,8.75,9.47,6.46
2018-02-28,0.76,4.69,87.19,99.13,10.24,3.65,2.74,2.6,11.16,0.92,4.71,4.77,3.75,7.03,4.67,11.8,8.42,8.89,6.02
2018-03-01,1.95,3.46,83.99,99.21,3.55,1.12,-1.43,-1.39,2.59,-0.96,0.98,7.14,6.33,5.18,3.75,12.32,10.08,8.22,6.52
2018-03-02,3.6,2.93,76.15,99.82,4.55,0.44,-3.58,-3.49,2.42,-2.13,0.1,2.22,2.26,10.41,7.92,12.63,10.18,11.69,9.47
2018-03-03,0.66,2.64,74.46,100.88,6.35,-0.23,-4.8,-4.63,2.92,-3.43,-0.85,2.02,2.67,8.56,6.32,10.58,8.98,9.79,7.71
2018-03-04,0.14,2.2,67.56,100.95,5.68,-0.93,-7.21,-6.84,1.27,-4.4,-2.04,1.45,2.01,8.45,6.32,9.89,8.33,9.19,7.39
2018-03-05,0.1,2.39,74.48,100.44,8.63,-0.8,-6.18,-6.0,2.08,-6.55,-2.28,6.9,5.35,1.86,1.54,8.77,6.89,5.26,4.17
2018-03-06,0.11,3.18,83.92,99.31,2.97,0.44,-2.57,-2.55,1.29,-1.69,-0.17,5.89,5.74,4.2,3.02,10.09,8.76,7.48,6.02
2018-03-07,0.79,3.84,92.65,98.64,2.45,1.13,-0.12,-0.06,2.45,0.0,0.97,2.37,1.38,3.76,3.2,6.13,4.59,4.94,3.85
2018-03-08,1.44,2.74,79.44,98.7,2.63,-0.4,-4.63,-4.47,-0.22,-2.85,-1.54,7.46,5.87,1.3,1.11,8.76,6.98,6.29,5.18
2018-03-09,0.54,3.02,81.41,98.79,3.27,-0.01,-3.33,-3.22,1.3,-1.97,-0.53,3.54,3.27,7.66,6.03,11.2,9.31,9.6,7.83
2018-03-10,0.19,2.7,77.4,99.56,4.07,-0.57,-4.71,-4.54,0.93,-3.14,-1.28,1.63,1.73,7.23,5.32,8.86,7.05,7.88,6.22
2018-03-11,0.02,2.48,74.26,100.07,5.38,-0.88,-5.72,-5.48,0.85,-4.53,-1.77,3.54,2.76,3.46,2.29,7.01,5.06,4.77,3.65
2018-03-12,0.39,2.45,75.0,99.61,3.55,-0.66,-5.98,-5.72,-0.6,-4.15,-2.16,4.37,3.29,0.25,0.25,4.62,3.54,2.27,1.77
2018-03-13,1.23,2.86,81.93,99.1,3.98,-0.54,-4.03,-3.89,0.56,-3.42,-1.34,4.8,4.02,5.07,4.01,9.87,8.03,7.79,6.32
2018-03-14,1.31,2.81,81.62,98.65,3.81,-0.79,-4.33,-4.18,-0.01,-3.81,-1.59,4.14,4.18,9.0,7.05,13.15,11.23,11.14,9.19
2018-03-15,0.5,2.78,78.91,98.41,6.57,-0.83,-4.48,-4.37,2.0,-4.57,-1.3,3.8,3.25,5.92,4.45,9.72,7.7,7.81,6.08
2018-03-16,0.2,1.99,71.98,99.43,4.83,-2.47,-8.7,-8.28,-1.9,-6.73,-4.43,2.76,3.24,9.14,6.82,11.9,10.06,10.72,8.78
2018-03-17,0.13,2.24,71.37,99.31,7.34,-1.58,-7.14,-6.85,1.59,-5.75,-2.71,3.72,3.2,5.91,4.18,9.62,7.37,8.3,6.53
2018-03-18,0.02,2.62,72.54,99.41,11.07,-0.53,-5.1,-5.22,5.39,-5.68,-0.81,7.17,5.4,1.4,1.05,8.57,6.45,5.48,4.03
2018-03-19,0.02,1.88,64.16,99.81,6.91,-1.27,-9.37,-8.86,-0.46,-7.37,-3.61,7.27,6.05,1.64,1.2,8.91,7.25,4.83,4.0
2018-03-20,0.02,2.28,69.69,99.58,7.67,-0.99,-6.9,-6.65,1.64,-6.04,-2.14,4.41,4.68,4.83,3.36,9.24,8.04,7.71,6.07
2018-03-21,0.32,2.51,69.53,99.47,8.69,-0.12,-5.64,-5.5,3.79,-4.9,-0.79,4.15,4.57,5.98,3.27,10.13,7.84,8.07,6.21
2018-03-22,2.84,2.63,73.67,99.98,7.08,-0.11,-4.98,-4.82,2.96,-4.12,-0.9,1.79,1.59,7.59,5.84,9.38,7.43,8.4,6.73
2018-03-23,0.9,2.67,74.27,100.25,6.27,0.04,-4.77,-4.61,2.72,-3.54,-0.78,1.72,2.03,7.22,5.31,8.93,7.34,7.96,6.27
2018-03-24,0.74,2.03,63.79,100.63,6.23,-0.85,-8.25,-7.85,1.04,-5.19,-2.35,3.01,1.48,6.39,5.62,9.41,7.1,7.76,6.22
2018-03-25,0.11,2.37,73.25,101.35,9.2,-0.74,-6.17,-6.15,2.27,-6.93,-2.05,3.94,3.2,5.01,3.57,8.96,6.77,6.99,5.49
2018-03-26,2.23,3.35,77.75,101.49,7.01,1.63,-1.57,-1.55,5.42,-1.58,1.89,5.44,3.92,5.46,4.17,10.9,8.09,8.21,5.82
2018-03-27,4.37,4.23,90.83,100.05,2.42,2.01,1.42,1.4,4.21,1.8,2.79,1.66,2.95,7.82,4.62,9.48,7.57,8.89,6.12
2018-03-28,0.74,4.31,88.16,99.61,6.11,3.46,1.63,1.65,7.09,0.97,3.42,7.82,4.83,0.31,0.34,8.14,5.18,4.01,2.76
2018-03-29,8.28,4.63,94.34,99.18,4.42,3.15,2.54,2.54,5.72,1.3,3.39,6.52,5.3,2.65,1.87,9.17,7.17,4.88,3.55
2018-03-30,3.25,3.27,76.26,99.63,4.37,1.7,-2.13,-2.25,3.32,-1.06,1.58,6.02,5.81,4.8,3.33,10.82,9.14,8.5,6.7
2018-03-31,2.32,3.74,79.94,99.63,7.6,2.45,-0.3,-0.46,6.19,-1.4,2.81,12.2,9.57,4.7,3.3,16.9,12.87,10.42,7.81
2018-04-01,0.65,2.31,62.86,99.84,4.81,0.59,-6.71,-6.4,2.08,-2.73,-0.53,11.83,9.62,2.62,1.94,14.45,11.56,8.36,6.77
2018-04-02,0.01,2.81,66.78,99.85,6.47,1.8,-4.11,-4.0,4.81,-1.66,1.36,4.67,3.65,1.14,0.83,5.81,4.49,4.09,3.11
2018-04-03,7.16,3.75,81.68,99.04,4.59,2.34,-0.36,-0.49,4.89,0.3,2.46,10.23,8.75,1.07,0.43,11.3,9.18,7.11,5.62
2018-04-04,10.29,3.27,81.81,98.03,7.2,0.72,-2.35,-2.98,3.84,-3.36,0.4,21.82,17.31,0.55,1.02,22.36,18.33,14.22,11.59
2018-04-05,2.2,2.22,67.22,99.88,3.54,-0.69,-7.2,-6.83,0.09,-3.45,-1.96,5.51,4.7,4.37,3.09,9.88,7.79,7.32,5.91
2018-04-06,1.08,3.19,81.66,98.82,5.51,0.51,-2.59,-2.6,3.29,-2.22,0.18,10.02,7.79,3.3,2.91,13.32,10.7,8.06,6.3
2018-04-07,2.76,2.23,68.69,99.46,4.68,-0.69,-7.18,-6.84,0.32,-4.37,-2.24,8.38,6.99,5.16,3.77,13.53,10.76,8.06,6.49
2018-04-08,0.4,2.22,71.1,99.71,4.12,-1.44,-7.23,-6.9,-0.72,-4.84,-2.75,3.67,3.96,5.26,3.79,8.93,7.75,7.15,5.72
2018-04-09,0.1,2.35,68.15,100.23,5.92,-0.21,-6.44,-6.18,1.02,-4.91,-1.36,5.9,4.26,0.12,0.07,6.02,4.33,2.17,1.63
2018-04-10,0.27,3.07,76.25,100.25,5.16,1.08,-2.88,-2.82,3.54,-1.62,0.81,4.19,2.56,2.96,2.26,7.16,4.81,4.74,3.46
2018-04-11,2.67,3.79,86.48,99.72,4.77,1.35,-0.15,-0.13,4.41,-0.36,1.89,8.91,7.14,2.45,1.62,11.36,8.75,7.26,5.36
2018-04-12,2.26,4.77,95.13,98.9,9.8,2.48,2.94,2.64,10.26,0.46,3.67,12.59,8.01,1.95,1.33,14.54,9.33,7.76,5.42
2018-04-13,5.11,4.39,90.82,99.34,4.98,3.38,1.84,1.83,5.68,0.7,3.22,5.37,4.62,2.34,1.53,7.72,6.15,5.19,3.94
2018-04-14,11.08,3.1,87.76,100.14,5.16,0.22,-2.81,-2.93,1.84,-3.32,-1.02,8.71,7.47,6.71,5.39,15.41,12.86,12.47,10.46
2018-04-15,12.0,3.22,91.78,99.77,4.66,-0.03,-2.37,-2.45,1.65,-3.01,-1.18,2.67,2.41,14.28,11.88,16.95,14.29,15.84,13.28
2018-04-16,23.38,4.11,94.08,98.27,1.51,1.54,0.77,0.81,2.45,0.94,1.65,12.54,10.64,3.01,2.12,15.55,12.76,8.56,6.64
2018-04-17,2.34,3.19,83.91,98.45,2.88,0.42,-2.67,-2.61,0.75,-2.13,-0.27,2.03,2.03,7.78,5.75,9.81,7.78,8.92,7.06
2018-04-18,0.77,3.63,85.07,98.92,4.23,1.56,-0.83,-0.79,3.67,-0.56,1.42,4.22,4.38,5.65,3.48,9.87,7.87,7.83,5.91
2018-04-19,0.3,3.17,78.91,99.52,3.03,1.14,-2.57,-2.49,2.26,-0.76,0.67,6.14,5.92,6.08,4.18,12.23,10.1,9.24,7.25
2018-04-20,0.34,3.23,75.97,100.85,7.96,1.99,-2.14,-2.11,6.05,-1.91,1.62,2.89,2.97,5.52,4.01,8.41,6.98,7.18,5.22
2018-04-21,0.31,3.39,63.97,101.09,11.61,3.8,-1.42,-1.42,10.86,-0.75,4.78,4.72,2.71,2.15,1.87,6.88,4.58,4.34,2.99
2018-04-22,0.01,3.25,52.19,101.0,12.41,4.74,-2.06,-2.0,13.16,0.75,7.09,4.15,2.64,0.5,0.28,4.64,2.93,2.15,1.43
2018-04-23,0.03,4.23,64.73,100.7,11.91,5.6,1.56,1.33,13.35,1.44,7.73,3.42,2.78,3.23,2.2,6.64,4.98,5.22,3.54
2018-04-24,1.48,6.3,87.68,100.12,5.68,6.98,7.09,7.08,11.93,6.25,9.04,5.22,3.56,3.46,2.09,8.68,5.65,6.2,3.92
2018-04-25,7.85,5.97,93.16,99.17,7.32,6.2,6.17,6.11,10.34,3.03,7.23,7.82,6.17,0.74,0.6,8.56,6.77,5.05,3.53
2018-04-26,1.98,4.75,76.23,99.05,9.2,6.07,2.94,2.91,11.9,2.7,6.81,6.08,5.48,3.14,1.99,9.22,7.48,6.71,5.09
2018-04-27,0.77,4.69,72.38,98.77,8.05,5.7,2.74,2.68,11.56,3.52,7.34,2.91,1.62,1.07,0.82,3.98,2.44,2.39,1.68
2018-04-28,2.86,4.63,88.85,99.08,5.6,4.21,2.55,2.53,7.03,1.43,4.25,4.93,4.89,4.24,2.47,9.17,7.36,6.59,4.94
2018-04-29,1.72,3.53,71.48,100.0,7.42,3.9,-1.02,-1.0,7.65,0.23,3.62,2.79,2.5,8.43,5.87,11.22,8.37,9.53,7.26
2018-04-30,0.05,4.14,66.93,100.02,12.89,5.6,1.17,1.04,13.0,0.11,6.84,3.52,2.98,5.21,3.33,8.74,6.31,7.0,4.99
2018-05-01,0.22,6.32,78.16,99.62,13.73,8.26,7.1,6.65,18.1,4.37,10.73,8.09,4.29,3.51,2.4,11.59,6.69,7.89,4.86
2018-05-02,0.14,9.18,85.89,99.3,9.27,11.94,12.56,12.29,19.4,10.13,14.91,8.72,6.33,6.05,3.49,14.76,9.82,10.99,6.88
2018-05-03,2.55,9.39,94.86,99.34,8.55,11.08,12.89,12.78,17.22,8.68,13.72,6.03,2.96,3.49,2.63,9.52,5.59,6.06,4.19
2018-05-04,5.06,7.55,90.49,98.9,11.88,9.03,9.56,9.23,19.02,7.14,11.08,18.57,14.17,3.35,2.24,21.92,16.41,11.25,7.89
2018-05-05,0.39,7.03,81.23,99.6,12.22,9.6,8.65,8.49,17.9,5.68,11.75,7.23,5.64,4.24,2.43,11.47,8.07,7.68,5.04
2018-05-06,0.66,6.04,73.27,99.61,8.25,9.13,6.47,6.37,15.09,6.85,11.02,4.91,2.84,2.26,1.65,7.17,4.49,3.84,2.59
