date,prectot,qv2m,rh2m,ps,t2m_range,ts,t2mdew,t2mwet,t2m_max,t2m_min,t2m,ws50m_range,ws10m_range,ws50m_min,ws10m_min,ws50m_max,ws10m_max,ws50m,ws10m
2016-05-08,0.06,7.25,71.5,100.02,9.89,13.99,8.99,8.99,19.35,9.47,14.23,3.67,3.68,5.08,2.53,8.75,6.21,6.63,3.9
2016-05-09,0.52,8.33,82.68,100.82,11.27,13.82,11.12,11.12,19.11,7.83,14.24,5.54,2.8,0.42,0.28,5.95,3.07,3.09,1.86
2016-05-10,2.91,8.62,84.69,101.25,6.51,14.78,11.88,11.88,18.57,12.06,14.47,3.83,1.47,1.52,1.45,5.35,2.93,3.62,2.14
2016-05-11,5.91,9.74,90.02,101.09,7.33,15.81,13.71,13.71,19.29,11.96,15.38,2.46,1.18,1.35,0.92,3.8,2.1,2.31,1.51
2016-05-12,0.69,10.68,85.96,100.85,11.45,17.92,15.03,15.03,23.09,11.64,17.5,4.13,1.84,0.66,0.54,4.79,2.38,2.58,1.6
2016-05-13,3.0,11.01,84.96,100.16,9.8,17.77,15.39,15.39,22.73,12.93,18.05,2.92,1.87,4.24,2.33,7.16,4.2,5.65,3.21
2016-05-14,4.2,8.47,77.12,99.91,12.69,15.4,11.25,11.25,22.07,9.38,15.43,7.64,4.26,1.21,1.06,8.85,5.32,5.68,3.46
2016-05-15,0.01,4.68,60.14,100.54,9.6,10.75,2.86,2.88,15.3,5.7,10.31,4.37,4.46,5.38,2.48,9.75,6.93,7.95,4.98
2016-05-16,0.0,4.9,61.26,101.3,13.72,11.2,3.5,3.53,17.34,3.62,10.83,2.56,2.45,3.59,1.91,6.14,4.36,4.89,2.94
2016-05-17,9.67,7.26,88.11,101.26,5.11,11.16,9.28,9.28,13.62,8.51,11.25,4.46,1.84,1.17,0.74,5.63,2.57,2.68,1.71
2016-05-18,0.43,7.77,82.87,100.97,7.87,13.32,10.29,10.29,16.99,9.12,13.15,2.9,2.58,2.24,1.25,5.14,3.83,3.61,2.2
2016-05-19,0.12,7.94,74.31,101.05,9.38,15.16,10.66,10.66,20.0,10.62,15.19,4.09,2.19,0.61,0.36,4.7,2.55,2.8,1.69
2016-05-20,0.2,8.34,72.6,101.3,13.22,16.29,11.38,11.38,22.84,9.62,16.35,4.07,1.06,2.18,1.76,6.26,2.83,4.02,2.33
2016-05-21,20.53,9.02,92.54,100.54,4.12,13.8,12.49,12.49,15.86,11.74,13.68,3.37,3.43,3.95,1.96,7.32,5.39,5.41,3.56
2016-05-22,10.11,8.22,90.03,100.19,3.75,12.91,11.07,11.07,14.82,11.07,12.64,1.37,1.61,3.66,2.16,5.03,3.77,4.42,2.83
2016-05-23,11.06,9.42,86.51,100.43,8.91,15.44,13.11,13.11,20.24,11.34,15.38,4.56,2.21,0.75,0.29,5.31,2.5,3.55,1.83
2016-05-24,0.19,9.87,72.51,100.62,13.5,18.58,13.84,13.84,25.48,11.98,18.93,2.36,2.2,4.09,1.9,6.45,4.09,5.2,3.04
2016-05-25,0.0,11.22,72.13,101.03,14.13,20.72,15.86,15.86,27.57,13.44,21.13,4.68,1.16,2.2,1.76,6.88,2.93,4.25,2.41
2016-05-26,0.54,13.5,81.81,100.87,12.96,21.73,18.58,18.58,28.03,15.08,22.06,4.36,2.02,1.69,1.3,6.04,3.32,4.52,2.46
2016-05-27,0.26,15.3,80.67,100.81,10.08,24.29,20.79,20.79,29.4,19.31,24.33,4.51,1.64,1.96,1.48,6.46,3.12,4.37,2.4
2016-05-28,0.1,14.6,79.68,101.02,11.15,23.84,20.06,20.06,29.51,18.37,23.8,4.17,1.68,2.55,1.96,6.72,3.65,4.72,2.7
2016-05-29,5.25,13.59,85.27,100.97,9.39,21.44,18.86,18.86,25.95,16.56,21.5,4.62,2.16,0.25,0.06,4.87,2.22,2.32,1.39
2016-05-30,7.34,14.0,88.0,100.57,6.33,21.4,19.3,19.3,24.68,18.35,21.41,3.63,1.45,0.42,0.43,4.05,1.88,1.89,1.11
2016-05-31,0.43,13.7,77.45,100.47,10.89,23.19,18.96,18.96,28.52,17.63,23.14,3.22,1.14,1.79,1.15,5.01,2.29,2.94,1.73
2016-06-01,0.04,13.91,78.87,100.72,10.91,23.06,19.25,19.25,28.53,17.62,23.12,4.13,2.23,1.23,0.93,5.37,3.16,3.67,2.19
2016-06-02,2.1,14.53,84.03,100.76,9.62,23.22,19.96,19.96,27.61,17.98,22.8,3.1,0.64,2.06,1.78,5.16,2.43,3.39,2.06
2016-06-03,7.92,14.8,80.83,100.63,8.2,23.85,20.21,20.21,28.07,19.86,23.72,4.22,1.87,0.08,0.12,4.3,1.99,2.03,1.14
2016-06-04,2.37,15.19,83.37,100.47,8.91,23.76,20.6,20.6,27.95,19.04,23.61,3.7,1.6,1.36,1.2,5.06,2.8,2.9,1.82
2016-06-05,7.76,16.34,90.27,99.7,6.67,23.39,21.67,21.67,27.09,20.42,23.36,2.18,1.69,3.98,2.39,6.16,4.08,5.3,3.19
2016-06-06,0.11,13.57,76.07,99.71,9.41,23.17,18.66,18.66,27.92,18.52,23.15,2.8,1.24,3.64,2.44,6.45,3.68,5.06,2.89
2016-06-07,0.56,12.75,74.1,99.31,11.82,22.56,17.57,17.57,28.14,16.31,22.5,4.97,2.08,2.16,1.56,7.12,3.64,4.83,2.7
2016-06-08,0.09,7.99,65.9,99.97,8.32,17.28,10.45,10.46,20.35,12.03,17.01,8.05,6.31,4.09,2.38,12.14,8.69,7.78,4.75
2016-06-09,0.0,8.32,65.32,100.45,15.3,18.03,11.18,11.18,24.98,9.68,17.86,4.45,2.02,2.99,2.36,7.44,4.37,5.74,3.25
2016-06-10,0.09,9.49,66.68,100.82,14.75,19.85,13.07,13.07,26.38,11.63,19.69,5.44,2.95,1.05,0.66,6.49,3.62,4.43,2.56
2016-06-11,0.01,14.13,72.57,100.43,14.97,24.49,19.37,19.37,32.03,17.07,24.72,5.86,3.43,2.52,1.98,8.38,5.4,6.0,3.25
2016-06-12,0.06,12.24,62.73,99.95,14.98,24.25,16.55,16.55,31.27,16.29,24.7,5.28,3.54,5.3,3.41,10.58,6.95,8.29,4.79
2016-06-13,0.0,8.76,59.73,100.3,11.95,20.4,11.91,11.91,25.89,13.94,20.09,4.1,3.54,3.29,1.66,7.39,5.2,4.97,3.04
2016-06-14,0.0,8.49,56.13,100.51,10.19,20.91,11.53,11.53,25.98,15.79,20.63,5.81,3.15,0.37,0.29,6.18,3.44,3.64,2.11
2016-06-15,2.22,12.85,77.32,100.32,12.32,22.38,17.77,17.77,28.1,15.78,22.08,2.85,1.46,2.23,1.46,5.08,2.92,3.81,2.24
2016-06-16,3.85,15.08,82.03,99.66,9.06,23.96,20.37,20.37,28.64,19.58,23.62,5.48,3.7,1.14,0.71,6.61,4.42,3.56,2.46
2016-06-17,25.48,11.51,75.76,100.25,7.73,20.72,16.16,16.16,25.4,17.67,20.62,2.65,2.61,3.48,1.89,6.13,4.5,5.02,3.31
2016-06-18,0.16,10.27,66.21,101.4,12.17,21.34,14.56,14.56,27.18,15.02,21.16,4.73,1.32,2.12,1.63,6.85,2.94,3.99,2.28
2016-06-19,0.12,10.65,61.66,101.61,14.0,23.08,15.17,15.17,29.75,15.75,22.96,4.24,1.09,2.1,1.69,6.34,2.78,4.09,2.22
2016-06-20,0.0,11.43,59.66,100.99,14.43,24.82,16.16,16.16,31.16,16.73,24.57,5.62,2.73,1.54,1.17,7.16,3.9,4.17,2.3
2016-06-21,19.3,15.57,80.13,100.1,9.52,24.65,20.91,20.91,30.66,21.13,24.61,4.57,2.63,2.63,1.33,7.2,3.95,4.7,2.78
2016-06-22,2.1,12.59,72.2,100.33,8.37,22.8,17.5,17.5,27.15,18.78,22.88,2.79,3.02,4.5,2.1,7.29,5.11,5.68,3.32
2016-06-23,11.46,16.43,90.66,100.09,8.6,23.36,21.74,21.74,27.93,19.32,23.44,5.95,4.3,1.25,0.6,7.2,4.9,3.71,2.29
2016-06-24,4.31,14.91,79.27,100.47,9.39,24.52,20.32,20.32,28.92,19.53,24.14,4.58,2.21,1.25,0.94,5.83,3.14,3.57,2.22
2016-06-25,0.26,12.41,71.88,101.1,9.86,23.2,17.5,17.5,28.11,18.25,22.85,2.67,1.06,3.29,1.9,5.96,2.95,4.2,2.48
2016-06-26,0.0,10.23,60.06,101.2,12.28,22.68,14.47,14.47,28.73,16.45,22.66,5.65,2.19,0.99,0.7,6.64,2.89,3.77,2.23
2016-06-27,4.26,14.03,78.82,100.69,14.18,23.69,19.23,19.23,30.43,16.25,23.27,2.17,1.7,3.14,1.92,5.32,3.62,4.43,2.67
2016-06-28,13.26,15.3,76.03,100.27,9.87,25.33,20.65,20.65,30.64,20.77,25.24,3.69,1.73,0.73,0.63,4.42,2.36,2.92,1.61
2016-06-29,0.67,12.04,70.91,100.42,9.72,22.81,16.88,16.88,27.45,17.74,22.47,1.9,1.47,4.02,2.0,5.91,3.47,4.69,2.84
2016-06-30,0.11,11.4,67.43,100.68,13.27,23.03,16.0,16.0,28.32,15.05,22.45,4.57,1.69,0.94,0.73,5.52,2.43,3.33,1.8
2016-07-01,4.41,14.66,76.93,100.36,11.39,24.61,20.02,20.02,30.07,18.68,24.35,4.13,1.63,1.97,1.59,6.1,3.22,3.91,2.29
2016-07-02,0.1,9.96,59.43,100.79,9.26,22.76,13.88,13.88,27.19,17.92,22.34,3.8,2.53,2.82,1.59,6.63,4.13,4.68,2.88
2016-07-03,1.61,11.02,75.94,101.01,5.12,20.36,15.58,15.58,22.86,17.73,20.01,2.78,1.47,1.23,0.66,4.02,2.14,2.39,1.51
2016-07-04,12.01,14.12,91.55,100.66,5.88,21.17,19.38,19.38,23.07,17.18,20.91,3.45,2.73,2.37,1.44,5.82,4.17,4.51,2.8
2016-07-05,6.46,17.51,82.14,100.09,8.54,26.21,22.87,22.87,30.73,22.19,26.16,3.15,2.41,2.68,1.33,5.82,3.74,4.23,2.48
2016-07-06,0.66,16.43,72.31,100.19,9.87,27.29,21.84,21.84,32.02,22.16,27.27,3.44,1.07,1.63,1.19,5.06,2.26,3.38,1.87
2016-07-07,1.69,16.47,71.53,100.0,10.43,27.59,21.84,21.84,33.01,22.58,27.46,3.29,1.28,2.83,1.65,6.12,2.93,4.0,2.29
2016-07-08,3.08,16.59,74.14,99.92,11.2,27.15,21.94,21.94,32.44,21.23,26.96,4.39,2.51,1.32,0.74,5.71,3.26,3.53,1.99
2016-07-09,1.24,15.01,66.64,99.93,11.19,27.39,20.31,20.31,32.92,21.73,27.09,4.91,2.29,2.1,1.44,7.01,3.74,4.53,2.45
2016-07-10,0.37,12.21,62.07,100.39,10.21,25.26,17.12,17.12,30.12,19.91,24.91,2.65,2.54,3.57,1.95,6.22,4.49,5.07,3.1
2016-07-11,0.16,10.51,55.17,100.84,13.48,25.09,14.8,14.81,30.86,17.38,24.46,5.53,2.42,0.31,0.18,5.84,2.6,2.9,1.55
2016-07-12,0.36,13.99,68.44,100.8,11.55,26.12,19.34,19.34,30.63,19.08,25.6,3.75,1.95,2.56,1.62,6.31,3.56,4.44,2.83
2016-07-13,1.99,15.85,69.09,100.6,11.39,28.27,21.31,21.31,33.17,21.78,27.51,3.92,1.89,0.73,0.44,4.66,2.33,2.62,1.43
2016-07-14,0.36,16.45,64.04,100.27,13.09,29.8,21.87,21.87,35.74,22.65,29.39,4.17,3.15,2.71,1.53,6.87,4.68,4.99,2.98
2016-07-15,0.13,14.56,60.33,100.37,11.14,28.76,19.79,19.79,34.49,23.35,28.36,2.02,1.14,3.19,1.74,5.21,2.89,4.08,2.41
2016-07-16,4.19,13.75,60.57,100.67,12.36,27.96,19.02,19.02,33.68,21.31,27.36,4.43,1.63,0.99,0.71,5.41,2.34,2.73,1.5
2016-07-17,1.29,12.83,59.0,101.0,14.49,27.48,17.96,17.96,33.85,19.37,26.69,3.56,1.2,2.37,1.63,5.94,2.83,3.79,2.13
2016-07-18,7.2,14.69,62.22,100.93,14.03,28.57,20.09,20.09,35.35,21.33,28.08,2.66,1.74,2.77,1.68,5.43,3.42,4.23,2.41
2016-07-19,5.85,14.79,67.0,100.97,10.05,27.47,20.15,20.15,32.41,22.36,26.92,3.69,1.73,1.16,0.67,4.85,2.4,2.95,1.61
2016-07-20,1.2,12.12,59.43,101.13,11.57,26.21,17.02,17.02,31.54,19.97,25.64,2.47,1.87,2.39,1.24,4.86,3.12,3.21,2.06
2016-07-21,0.02,10.74,49.38,101.04,13.57,27.09,15.13,15.13,33.49,19.93,26.74,5.9,2.33,0.69,0.55,6.59,2.88,2.48,1.41
2016-07-22,0.0,13.24,55.4,100.51,16.08,29.0,18.36,18.36,35.72,19.64,28.22,3.75,0.9,2.33,1.81,6.07,2.71,4.02,2.2
2016-07-23,0.68,15.24,55.42,100.32,13.46,31.23,20.62,20.62,37.25,23.79,30.61,3.66,1.7,1.93,1.48,5.59,3.17,4.0,2.29
2016-07-24,0.13,13.98,51.84,100.44,13.19,31.01,19.14,19.13,36.63,23.43,30.3,5.44,2.2,0.61,0.61,6.05,2.82,3.34,1.84
2016-07-25,2.35,16.12,57.27,100.31,13.45,31.49,21.46,21.46,37.94,24.49,31.01,2.1,1.83,2.43,1.33,4.53,3.16,3.51,2.06
2016-07-26,1.22,16.7,64.28,100.36,9.29,29.95,22.06,22.06,34.11,24.82,29.6,2.25,0.92,1.46,1.04,3.71,1.96,2.42,1.42
2016-07-27,3.08,15.09,57.31,100.32,11.61,30.57,20.37,20.37,35.47,23.86,29.85,2.47,0.97,1.38,0.9,3.85,1.87,2.24,1.37
2016-07-28,18.88,16.91,68.65,100.11,10.31,29.22,22.23,22.23,34.22,23.91,28.64,3.71,1.96,0.2,0.12,3.91,2.08,2.12,1.14
2016-07-29,11.3,15.45,68.95,100.13,10.73,27.58,20.77,20.77,32.32,21.59,27.04,4.82,3.36,0.64,0.41,5.46,3.77,3.27,2.08
2016-07-30,21.88,16.61,78.46,100.44,7.23,26.29,22.04,22.04,30.03,22.8,26.11,3.68,2.68,1.59,1.13,5.28,3.81,3.63,2.33
2016-07-31,4.12,16.51,74.29,100.5,11.17,27.45,21.95,21.95,32.35,21.18,26.94,2.72,1.13,0.98,0.64,3.7,1.77,2.48,1.36
2016-08-01,1.04,16.01,71.8,100.58,9.9,27.37,21.46,21.46,32.35,22.45,27.01,2.4,1.16,1.66,1.05,4.06,2.22,2.64,1.61
2016-08-02,1.85,15.19,71.44,100.7,10.39,26.83,20.65,20.65,31.68,21.29,26.24,4.56,2.46,1.78,0.96,6.34,3.42,3.42,2.17
2016-08-03,1.1,13.69,71.83,100.93,8.68,25.26,19.04,19.04,29.26,20.58,24.45,1.46,1.51,3.8,1.96,5.26,3.48,4.42,2.74
2016-08-04,0.12,12.81,69.25,100.94,9.7,24.59,17.99,17.99,28.92,19.22,23.97,2.4,0.86,2.84,1.71,5.24,2.57,3.74,2.18
2016-08-05,1.22,15.33,77.09,100.54,9.21,25.72,20.75,20.75,30.03,20.81,25.08,1.97,2.24,3.63,1.59,5.59,3.83,4.4,2.71
2016-08-06,3.68,17.26,73.93,99.94,11.88,28.22,22.58,22.58,33.93,22.05,27.68,2.87,1.21,2.73,1.7,5.61,2.91,4.08,2.37
2016-08-07,0.04,10.97,52.53,100.34,12.41,25.95,15.31,15.31,31.75,19.34,25.92,5.71,2.93,0.42,0.23,6.14,3.16,3.05,1.91
2016-08-08,1.2,11.31,58.95,100.75,10.01,24.58,15.94,15.94,29.66,19.65,24.55,3.28,1.92,0.69,0.66,3.98,2.58,2.56,1.71
2016-08-09,0.24,14.53,75.13,101.12,9.82,25.37,19.96,19.96,29.47,19.66,24.72,2.86,2.23,1.69,1.01,4.55,3.24,3.55,2.31
2016-08-10,0.19,15.73,66.11,101.08,11.61,28.66,21.26,21.26,34.42,22.81,28.22,2.82,2.39,3.55,1.97,6.37,4.35,5.35,3.17
2016-08-11,0.02,15.54,61.32,100.83,11.66,29.81,21.07,21.07,35.43,23.77,29.27,2.82,1.93,3.46,2.38,6.28,4.31,5.01,2.97
2016-08-12,0.75,16.48,61.88,100.41,11.64,30.62,21.94,21.94,35.98,24.34,30.05,2.41,1.2,3.4,2.26,5.81,3.46,4.88,2.9
2016-08-13,0.57,16.78,60.69,100.31,13.08,31.22,22.22,22.21,37.29,24.22,30.69,4.15,2.12,2.28,1.63,6.43,3.76,4.7,2.73
2016-08-14,1.19,16.44,60.74,100.62,10.59,30.77,21.92,21.92,36.06,25.47,30.37,2.69,2.17,2.86,1.42,5.55,3.59,4.3,2.61
2016-08-15,17.85,16.56,67.88,101.08,12.59,29.44,22.08,22.08,35.53,22.93,28.64,4.05,2.05,0.31,0.22,4.37,2.27,2.6,1.5
2016-08-16,7.0,17.32,70.89,100.98,10.86,28.95,22.82,22.82,34.81,23.95,28.64,4.25,3.29,2.35,1.01,6.6,4.3,4.81,2.76
2016-08-17,7.81,16.33,67.54,100.8,10.52,29.01,21.84,21.84,34.18,23.66,28.44,3.39,2.81,2.03,1.09,5.42,3.9,3.67,2.27
2016-08-18,9.11,15.57,70.84,100.62,9.61,27.25,21.01,21.01,32.26,22.65,26.78,2.57,2.0,2.28,1.12,4.85,3.12,3.5,2.1
2016-08-19,0.08,12.88,60.63,100.44,10.68,26.25,17.95,17.95,31.43,20.75,26.2,4.8,2.23,0.62,0.4,5.42,2.63,2.83,1.69
2016-08-20,0.0,12.46,55.89,100.21,11.11,26.87,17.38,17.38,33.06,21.95,26.99,5.72,2.56,0.44,0.32,6.16,2.88,3.18,1.92
2016-08-21,13.24,15.97,75.11,100.01,9.65,26.4,21.31,21.31,31.29,21.64,26.11,2.5,1.78,3.86,2.34,6.35,4.12,5.26,3.16
2016-08-22,0.01,11.07,61.19,100.83,10.71,24.04,15.63,15.63,29.18,18.47,23.59,3.39,2.66,3.2,1.87,6.59,4.53,4.87,3.08
2016-08-23,0.0,10.35,58.93,101.52,12.85,24.06,14.69,14.69,29.62,16.76,23.22,5.4,2.08,0.4,0.39,5.8,2.47,2.94,1.58
2016-08-24,0.0,11.51,62.41,101.37,13.91,24.72,16.36,16.36,30.95,17.04,23.99,3.28,1.09,3.04,1.91,6.33,3.0,4.26,2.5
2016-08-25,0.0,14.63,68.65,100.8,14.25,26.92,19.97,19.97,33.14,18.89,26.31,2.24,1.76,2.9,1.76,5.14,3.52,4.13,2.44
2016-08-26,0.0,15.56,61.55,100.72,11.65,29.25,21.03,21.03,34.97,23.32,29.21,2.89,2.02,1.81,1.19,4.7,3.21,3.53,2.12
2016-08-27,0.0,12.56,55.74,101.06,12.09,27.8,17.56,17.56,33.82,21.73,27.32,2.59,1.85,3.08,1.95,5.67,3.79,4.36,2.54
2016-08-28,0.05,12.99,62.72,101.22,12.96,26.54,18.12,18.12,33.02,20.05,25.9,3.87,1.16,1.61,1.22,5.48,2.37,3.24,1.91
2016-08-29,0.0,13.72,61.09,100.99,13.47,27.76,19.06,19.06,34.06,20.58,27.24,2.29,0.9,1.78,1.07,4.07,1.98,2.3,1.41
2016-08-30,0.0,12.26,57.04,100.86,12.53,27.32,17.13,17.13,33.11,20.58,26.48,4.38,1.67,1.24,1.07,5.61,2.74,3.35,1.93
2016-08-31,1.13,14.12,64.38,100.4,13.29,27.44,19.43,19.43,33.42,20.13,26.72,3.51,1.09,1.96,1.3,5.48,2.38,3.36,1.91
2016-09-01,5.39,14.49,79.84,100.2,6.78,23.8,19.82,19.82,27.39,20.62,23.51,3.81,2.35,1.55,0.68,5.35,3.03,3.11,1.9
2016-09-02,0.03,9.25,56.83,100.82,10.38,22.49,12.78,12.78,27.09,16.71,21.87,1.84,1.6,4.37,2.31,6.2,3.91,5.29,3.1
2016-09-03,0.84,10.78,64.34,100.84,10.08,22.89,15.24,15.24,27.92,17.84,22.33,6.43,5.8,4.69,2.12,11.12,7.93,7.22,4.52
2016-09-04,0.14,8.87,56.24,101.25,11.48,21.77,12.23,12.23,27.67,16.19,21.42,4.44,2.98,0.79,0.52,5.23,3.51,4.19,2.56
2016-09-05,0.89,9.3,53.28,101.13,15.78,23.21,13.0,13.01,30.94,15.16,23.07,5.31,2.01,1.72,1.17,7.04,3.18,4.2,2.5
2016-09-06,0.0,10.32,51.77,100.73,15.48,25.44,14.56,14.56,33.2,17.72,25.21,3.94,3.6,4.55,2.38,8.48,5.99,6.58,3.86
2016-09-07,9.86,14.33,66.49,100.62,12.94,26.85,19.47,19.47,33.49,20.55,26.46,2.68,1.17,2.72,1.5,5.4,2.67,4.01,2.19
2016-09-08,2.25,15.85,66.09,100.34,11.74,28.51,21.26,21.26,34.68,22.94,28.23,3.57,1.5,2.98,2.04,6.55,3.54,4.81,2.6
2016-09-09,0.13,14.05,56.81,100.37,13.38,29.23,19.31,19.31,35.92,22.54,28.78,3.23,0.89,2.88,1.79,6.11,2.68,4.27,2.3
2016-09-10,1.35,14.87,60.55,100.43,13.23,29.16,20.25,20.25,35.72,22.49,28.66,4.61,2.52,1.7,1.36,6.3,3.88,4.55,2.67
2016-09-11,0.0,10.77,53.83,100.69,10.95,25.67,14.78,14.78,30.41,19.45,25.26,3.86,3.11,3.05,1.86,6.91,4.97,5.04,3.29
2016-09-12,0.0,8.63,51.28,101.2,13.03,23.33,11.76,11.77,29.41,16.38,22.48,4.17,1.66,1.92,1.57,6.09,3.23,4.3,2.4
2016-09-13,0.02,12.03,63.52,101.08,14.81,25.11,17.02,17.02,31.94,17.14,24.39,3.31,1.69,3.29,1.83,6.6,3.52,4.64,2.72
2016-09-14,0.0,10.85,51.4,100.83,15.71,26.27,15.16,15.17,34.21,18.51,26.19,4.34,2.09,1.64,1.1,5.98,3.19,3.07,1.84
2016-09-15,0.01,10.74,65.43,101.24,6.78,22.91,15.22,15.22,25.98,19.21,22.05,3.94,2.93,2.62,1.47,6.56,4.41,4.42,2.92
2016-09-16,0.22,9.85,61.37,101.36,9.9,22.63,13.93,13.94,27.48,17.57,21.71,2.82,1.08,2.94,1.9,5.76,2.97,4.05,2.49
2016-09-17,0.05,11.91,67.34,101.1,13.62,24.0,16.85,16.85,30.2,16.58,23.25,2.5,1.84,3.34,1.86,5.85,3.7,4.6,2.75
2016-09-18,3.08,14.59,73.59,100.68,11.77,25.62,19.96,19.96,31.27,19.5,25.06,1.54,1.73,3.63,1.85,5.17,3.57,4.44,2.63
2016-09-19,17.51,16.08,94.09,100.6,3.97,22.47,21.51,21.51,24.18,20.21,22.56,2.72,1.64,1.13,0.57,3.85,2.21,2.61,1.56
2016-09-20,0.61,13.2,79.32,100.9,7.04,22.27,18.43,18.43,26.28,19.24,22.2,1.8,1.99,3.11,1.55,4.91,3.54,4.13,2.43
2016-09-21,0.35,12.43,71.82,101.03,9.4,23.03,17.42,17.43,28.37,18.97,22.88,1.83,2.15,3.56,1.75,5.39,3.9,4.57,2.66
2016-09-22,0.76,11.07,63.54,100.93,12.97,23.25,15.51,15.51,30.53,17.56,22.98,2.75,1.74,2.39,1.55,5.14,3.29,4.12,2.45
2016-09-23,0.0,9.52,51.88,100.64,16.4,23.66,13.17,13.17,32.51,16.11,23.82,4.85,2.11,0.49,0.37,5.34,2.49,2.55,1.45
2016-09-24,0.26,10.83,67.44,100.78,10.71,22.21,15.31,15.31,27.29,16.58,21.62,3.26,2.77,3.08,1.64,6.35,4.41,4.76,2.87
2016-09-25,0.01,7.07,55.22,101.12,11.82,18.95,8.56,8.57,24.73,12.91,18.05,3.77,1.73,1.39,1.21,5.17,2.94,3.5,2.05
2016-09-26,3.27,10.48,76.83,100.79,9.44,19.36,14.68,14.68,23.42,13.98,18.98,2.37,2.91,4.6,2.14,6.97,5.05,5.7,3.61
2016-09-27,6.82,10.29,71.85,100.35,9.84,20.3,14.15,14.15,25.48,15.64,19.7,4.63,2.04,0.74,0.45,5.36,2.49,3.21,1.8
2016-09-28,45.81,13.26,93.17,100.45,9.03,19.64,18.37,18.37,24.26,15.23,19.59,6.74,4.86,3.18,1.69,9.92,6.55,6.39,4.13
2016-09-29,28.07,13.66,94.88,100.87,4.46,19.83,18.95,18.95,21.63,17.17,19.83,2.09,1.71,8.18,5.55,10.27,7.26,9.29,6.38
2016-09-30,8.85,11.74,93.09,100.96,5.21,17.93,16.52,16.52,20.78,15.56,17.74,2.25,1.16,6.07,4.42,8.33,5.58,7.04,4.91
2016-10-01,7.34,12.5,93.9,100.8,5.66,18.55,17.49,17.49,21.9,16.25,18.58,5.21,3.03,1.79,1.36,7.0,4.39,4.34,2.89
2016-10-02,0.47,11.29,79.55,100.69,9.23,18.92,15.94,15.94,24.5,15.27,19.59,3.1,1.68,0.21,0.14,3.31,1.82,1.77,1.11
2016-10-03,0.14,10.03,76.68,100.72,9.39,18.09,14.11,14.11,23.51,14.12,18.3,3.34,2.26,1.08,0.66,4.42,2.91,3.51,2.19
2016-10-04,0.13,9.91,82.7,101.28,10.77,17.3,14.02,14.02,22.86,12.09,17.0,3.0,1.66,3.07,2.35,6.08,4.01,4.93,2.85
2016-10-05,0.11,9.02,81.33,101.49,8.8,16.15,12.64,12.64,21.17,12.37,15.84,2.81,2.4,2.87,1.71,5.69,4.11,4.31,2.55
2016-10-06,0.07,10.12,86.57,101.48,10.58,16.85,14.36,14.36,22.28,11.71,16.64,2.24,1.63,2.65,1.47,4.9,3.1,3.64,2.18
2016-10-07,0.51,11.15,88.09,101.22,7.66,18.03,15.83,15.83,21.97,14.32,17.85,1.77,1.41,3.53,1.83,5.3,3.25,4.29,2.45
2016-10-08,22.06,12.3,96.57,100.65,3.61,17.81,17.29,17.29,20.06,16.45,17.85,3.63,2.52,3.95,2.4,7.58,4.92,5.39,3.27
2016-10-09,3.09,6.54,64.86,100.82,7.34,14.41,7.55,7.55,18.38,11.04,14.28,2.6,2.92,8.71,5.03,11.31,7.95,10.04,6.56
2016-10-10,0.08,5.16,63.02,101.62,10.11,11.21,4.39,4.4,17.04,6.93,11.21,4.94,3.49,3.8,2.19,8.74,5.68,6.17,3.93
2016-10-11,0.0,6.0,73.06,101.89,13.89,11.66,6.41,6.41,18.34,4.45,11.29,4.82,1.72,1.41,1.13,6.23,2.86,3.99,2.2
2016-10-12,0.0,7.7,79.49,101.47,11.57,13.04,10.24,10.24,20.38,8.81,13.73,3.24,1.75,1.23,0.88,4.48,2.63,2.65,1.79
2016-10-13,0.01,8.08,80.68,101.02,12.29,14.16,10.76,10.76,21.18,8.89,14.18,4.55,1.76,2.88,2.1,7.43,3.85,4.99,2.83
2016-10-14,0.0,5.81,67.87,101.73,11.68,12.05,6.14,6.14,17.49,5.81,11.91,5.0,2.24,1.07,0.75,6.07,2.99,3.37,2.06
2016-10-15,0.0,6.41,70.35,101.73,11.51,12.46,7.54,7.54,19.55,8.05,12.86,5.75,2.42,0.47,0.34,6.21,2.76,3.52,2.11
2016-10-16,0.01,9.47,86.03,101.1,14.54,15.9,13.14,13.14,23.56,9.02,15.65,3.36,1.07,3.09,2.19,6.45,3.26,4.57,2.52
2016-10-17,0.06,10.95,78.69,100.49,14.76,19.17,15.46,15.46,27.43,12.66,19.25,5.15,1.54,1.68,1.29,6.83,2.83,4.17,2.13
2016-10-18,0.0,12.15,81.88,100.32,13.65,20.19,17.04,17.04,27.52,13.87,20.25,4.72,1.66,2.55,2.11,7.27,3.77,5.14,2.8
2016-10-19,0.03,13.13,80.36,100.58,11.11,21.39,18.29,18.29,28.04,16.93,21.84,5.12,2.37,0.68,0.42,5.8,2.78,3.28,1.76
2016-10-20,0.18,13.81,83.95,100.49,9.94,21.98,19.13,19.13,27.8,17.86,21.94,3.48,2.34,3.1,1.57,6.58,3.91,4.78,2.85
2016-10-21,3.65,11.03,85.02,99.45,12.99,18.07,15.07,15.07,24.48,11.49,17.96,5.05,3.2,4.88,3.2,9.93,6.4,7.05,4.56
